pid,trial,task,numberClicks,clicks,score,FSQ,CA,status,dropoutIndex,condition,conditionType,age,gender,naive,feedback,totalTime,firstBlock,exclusion,RT_attemptsQuiz,MG_attemptsQuiz
117,0,mortgage,3,"[5, 2, 8]",1,1.0,1.0,3,5,3,instructions,40,female,False,,19.0,roadtrip,False,2,1
117,1,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,40,female,False,,19.0,roadtrip,False,2,1
117,2,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,40,female,False,,19.0,roadtrip,False,2,1
117,3,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,40,female,False,,19.0,roadtrip,False,2,1
117,4,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,40,female,False,,19.0,roadtrip,False,2,1
117,5,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,40,female,False,,19.0,roadtrip,False,2,1
117,6,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,40,female,False,,19.0,roadtrip,False,2,1
117,7,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,40,female,False,,19.0,roadtrip,False,2,1
118,0,mortgage,3,"[0, 3, 6]",0,0.0,0.0,3,5,3,instructions,42,female,False,,25.4,roadtrip,False,1,1
118,1,mortgage,3,"[4, 8, 2]",1,0.6666666666666666,0.6666666666666666,3,5,3,instructions,42,female,False,,25.4,roadtrip,False,1,1
118,2,mortgage,3,"[6, 0, 2]",1,0.3333333333333333,0.3333333333333333,3,5,3,instructions,42,female,False,,25.4,roadtrip,False,1,1
118,3,mortgage,3,"[0, 3, 4]",0,0.0,0.0,3,5,3,instructions,42,female,False,,25.4,roadtrip,False,1,1
118,4,mortgage,3,"[8, 4, 0]",0,0.3333333333333333,0.3333333333333333,3,5,3,instructions,42,female,False,,25.4,roadtrip,False,1,1
118,5,mortgage,3,"[0, 5, 6]",0,0.3333333333333333,0.3333333333333333,3,5,3,instructions,42,female,False,,25.4,roadtrip,False,1,1
118,6,mortgage,3,"[3, 5, 2]",0,0.6666666666666666,0.6666666666666666,3,5,3,instructions,42,female,False,,25.4,roadtrip,False,1,1
118,7,mortgage,3,"[6, 3, 1]",0,0.0,0.0,3,5,3,instructions,42,female,False,,25.4,roadtrip,False,1,1
0,0,roadtrip,1,[9],325,1.0,1.0,3,5,0,control,30,female,False,,12.9,mortgage,True,1,1
0,1,roadtrip,0,[],380,0.0,0.0,3,5,0,control,30,female,False,,12.9,mortgage,True,1,1
0,2,roadtrip,0,[],0,0.0,0.0,3,5,0,control,30,female,False,,12.9,mortgage,True,1,1
0,3,roadtrip,0,[],0,0.0,0.0,3,5,0,control,30,female,False,,12.9,mortgage,True,1,1
0,4,roadtrip,0,[],80,0.0,0.0,3,5,0,control,30,female,False,,12.9,mortgage,True,1,1
0,5,roadtrip,0,[],40,0.0,0.0,3,5,0,control,30,female,False,,12.9,mortgage,True,1,1
0,6,roadtrip,0,[],30,0.0,0.0,3,5,0,control,30,female,False,,12.9,mortgage,True,1,1
1,0,roadtrip,6,"[1, 7, 5, 2, 10, 3]",355,0.0,0.0,3,5,0,control,56,male,False,None,28.3,mortgage,True,2,2
1,1,roadtrip,4,"[2, 1, 3, 6]",325,0.0,0.0,3,5,0,control,56,male,False,None,28.3,mortgage,True,2,2
1,2,roadtrip,0,[],55,0.0,0.0,3,5,0,control,56,male,False,None,28.3,mortgage,True,2,2
1,3,roadtrip,2,"[1, 4]",390,0.0,0.0,3,5,0,control,56,male,False,None,28.3,mortgage,True,2,2
1,4,roadtrip,3,"[2, 3, 5]",65,0.0,0.0,3,5,0,control,56,male,False,None,28.3,mortgage,True,2,2
1,5,roadtrip,0,[],55,0.0,0.0,3,5,0,control,56,male,False,None,28.3,mortgage,True,2,2
1,6,roadtrip,0,[],70,0.0,0.0,3,5,0,control,56,male,False,None,28.3,mortgage,True,2,2
2,0,roadtrip,4,"[1, 2, 3, 4]",360,0.0,0.25,3,5,0,control,41,female,False,cool games,26.4,mortgage,True,1,3
2,1,roadtrip,4,"[1, 4, 10, 6]",375,0.5,0.5,3,5,0,control,41,female,False,cool games,26.4,mortgage,True,1,3
2,2,roadtrip,4,"[1, 9, 5, 6]",285,0.6666666666666666,0.75,3,5,0,control,41,female,False,cool games,26.4,mortgage,True,1,3
2,3,roadtrip,4,"[8, 7, 2, 10]",300,0.6666666666666666,0.5,3,5,0,control,41,female,False,cool games,26.4,mortgage,True,1,3
2,4,roadtrip,4,"[7, 4, 2, 3]",350,1.0,0.5,3,5,0,control,41,female,False,cool games,26.4,mortgage,True,1,3
2,5,roadtrip,3,"[10, 1, 8]",375,0.3333333333333333,0.3333333333333333,3,5,0,control,41,female,False,cool games,26.4,mortgage,True,1,3
2,6,roadtrip,2,"[10, 9]",350,0.5,0.5,3,5,0,control,41,female,False,cool games,26.4,mortgage,True,1,3
3,0,roadtrip,6,"[9, 6, 2, 7, 1, 3]",265,0.6666666666666666,0.3333333333333333,3,5,0,control,46,male,False,no,24.5,mortgage,True,2,1
3,1,roadtrip,2,"[4, 6]",350,0.5,0.5,3,5,0,control,46,male,False,no,24.5,mortgage,True,2,1
3,2,roadtrip,4,"[10, 7, 4, 2]",300,0.6666666666666666,0.5,3,5,0,control,46,male,False,no,24.5,mortgage,True,2,1
3,3,roadtrip,5,"[4, 3, 1, 5, 2]",325,0.5,0.2,3,5,0,control,46,male,False,no,24.5,mortgage,True,2,1
3,4,roadtrip,4,"[7, 6, 1, 4]",370,0.6666666666666666,0.5,3,5,0,control,46,male,False,no,24.5,mortgage,True,2,1
3,5,roadtrip,2,"[9, 10]",355,0.5,0.5,3,5,0,control,46,male,False,no,24.5,mortgage,True,2,1
3,6,roadtrip,3,"[4, 7, 5]",385,0.3333333333333333,0.3333333333333333,3,5,0,control,46,male,False,no,24.5,mortgage,True,2,1
4,0,roadtrip,1,[1],0,0.0,0.0,3,5,0,control,30,male,False,,7.7,mortgage,True,1,1
4,1,roadtrip,0,[],5,0.0,0.0,3,5,0,control,30,male,False,,7.7,mortgage,True,1,1
4,2,roadtrip,0,[],100,0.0,0.0,3,5,0,control,30,male,False,,7.7,mortgage,True,1,1
4,3,roadtrip,0,[],50,0.0,0.0,3,5,0,control,30,male,False,,7.7,mortgage,True,1,1
4,4,roadtrip,0,[],410,0.0,0.0,3,5,0,control,30,male,False,,7.7,mortgage,True,1,1
4,5,roadtrip,0,[],365,0.0,0.0,3,5,0,control,30,male,False,,7.7,mortgage,True,1,1
4,6,roadtrip,0,[],70,0.0,0.0,3,5,0,control,30,male,False,,7.7,mortgage,True,1,1
5,0,roadtrip,4,"[2, 3, 5, 10]",90,0.0,0.25,3,5,0,control,74,female,False,It was fun!,18.9,mortgage,True,3,1
5,1,roadtrip,0,[],75,0.0,0.0,3,5,0,control,74,female,False,It was fun!,18.9,mortgage,True,3,1
5,2,roadtrip,0,[],390,0.0,0.0,3,5,0,control,74,female,False,It was fun!,18.9,mortgage,True,3,1
5,3,roadtrip,0,[],0,0.0,0.0,3,5,0,control,74,female,False,It was fun!,18.9,mortgage,True,3,1
5,4,roadtrip,0,[],350,0.0,0.0,3,5,0,control,74,female,False,It was fun!,18.9,mortgage,True,3,1
5,5,roadtrip,0,[],130,0.0,0.0,3,5,0,control,74,female,False,It was fun!,18.9,mortgage,True,3,1
5,6,roadtrip,0,[],120,0.0,0.0,3,5,0,control,74,female,False,It was fun!,18.9,mortgage,True,3,1
6,0,roadtrip,2,"[4, 1]",395,0.5,0.5,3,5,0,control,29,female,False,,8.3,mortgage,True,1,1
6,1,roadtrip,1,[2],55,0.0,0.0,3,5,0,control,29,female,False,,8.3,mortgage,True,1,1
6,2,roadtrip,0,[],60,0.0,0.0,3,5,0,control,29,female,False,,8.3,mortgage,True,1,1
6,3,roadtrip,0,[],0,0.0,0.0,3,5,0,control,29,female,False,,8.3,mortgage,True,1,1
6,4,roadtrip,0,[],65,0.0,0.0,3,5,0,control,29,female,False,,8.3,mortgage,True,1,1
6,5,roadtrip,0,[],170,0.0,0.0,3,5,0,control,29,female,False,,8.3,mortgage,True,1,1
6,6,roadtrip,0,[],405,0.0,0.0,3,5,0,control,29,female,False,,8.3,mortgage,True,1,1
7,0,roadtrip,4,"[1, 3, 8, 9]",275,0.0,0.25,3,5,0,control,28,female,False,,15.7,mortgage,True,2,1
7,1,roadtrip,3,"[3, 8, 4]",40,0.0,0.0,3,5,0,control,28,female,False,,15.7,mortgage,True,2,1
7,2,roadtrip,5,"[9, 6, 3, 7, 5]",280,0.6666666666666666,0.4,3,5,0,control,28,female,False,,15.7,mortgage,True,2,1
7,3,roadtrip,3,"[7, 4, 1]",335,1.0,0.6666666666666666,3,5,0,control,28,female,False,,15.7,mortgage,True,2,1
7,4,roadtrip,5,"[10, 7, 5, 4, 1]",290,0.6666666666666666,0.4,3,5,0,control,28,female,False,,15.7,mortgage,True,2,1
7,5,roadtrip,4,"[7, 10, 4, 6]",340,1.0,0.75,3,5,0,control,28,female,False,,15.7,mortgage,True,2,1
7,6,roadtrip,5,"[9, 6, 5, 7, 1]",355,0.6666666666666666,0.4,3,5,0,control,28,female,False,,15.7,mortgage,True,2,1
8,0,roadtrip,4,"[2, 1, 9, 6]",0,0.0,0.0,3,5,0,control,23,female,False,,10.2,mortgage,True,2,1
8,1,roadtrip,6,"[2, 3, 9, 5, 7, 4]",310,0.0,0.3333333333333333,3,5,0,control,23,female,False,,10.2,mortgage,True,2,1
8,2,roadtrip,5,"[3, 1, 10, 7, 4]",270,0.3333333333333333,0.6,3,5,0,control,23,female,False,,10.2,mortgage,True,2,1
8,3,roadtrip,3,"[7, 2, 1]",330,0.5,0.3333333333333333,3,5,0,control,23,female,False,,10.2,mortgage,True,2,1
8,4,roadtrip,4,"[4, 2, 7, 1]",360,0.3333333333333333,0.25,3,5,0,control,23,female,False,,10.2,mortgage,True,2,1
8,5,roadtrip,2,"[7, 6]",390,1.0,0.6666666666666666,3,5,0,control,23,female,False,,10.2,mortgage,True,2,1
8,6,roadtrip,1,[6],330,1.0,1.0,3,5,0,control,23,female,False,,10.2,mortgage,True,2,1
9,0,roadtrip,3,"[3, 5, 6]",55,0.0,0.0,3,5,0,control,29,male,False,,13.4,mortgage,True,1,1
9,1,roadtrip,2,"[1, 2]",85,0.0,0.0,3,5,0,control,29,male,False,,13.4,mortgage,True,1,1
9,2,roadtrip,2,"[1, 2]",75,0.0,0.0,3,5,0,control,29,male,False,,13.4,mortgage,True,1,1
9,3,roadtrip,0,[],385,0.0,0.0,3,5,0,control,29,male,False,,13.4,mortgage,True,1,1
9,4,roadtrip,0,[],75,0.0,0.0,3,5,0,control,29,male,False,,13.4,mortgage,True,1,1
9,5,roadtrip,0,[],55,0.0,0.0,3,5,0,control,29,male,False,,13.4,mortgage,True,1,1
9,6,roadtrip,2,"[10, 7]",305,1.0,1.0,3,5,0,control,29,male,False,,13.4,mortgage,True,1,1
10,0,roadtrip,0,[],120,0.0,0.0,3,5,0,control,28,female,False,,12.2,mortgage,True,2,1
10,1,roadtrip,0,[],355,0.0,0.0,3,5,0,control,28,female,False,,12.2,mortgage,True,2,1
10,2,roadtrip,0,[],95,0.0,0.0,3,5,0,control,28,female,False,,12.2,mortgage,True,2,1
10,3,roadtrip,0,[],65,0.0,0.0,3,5,0,control,28,female,False,,12.2,mortgage,True,2,1
10,4,roadtrip,0,[],50,0.0,0.0,3,5,0,control,28,female,False,,12.2,mortgage,True,2,1
10,5,roadtrip,0,[],50,0.0,0.0,3,5,0,control,28,female,False,,12.2,mortgage,True,2,1
10,6,roadtrip,0,[],165,0.0,0.0,3,5,0,control,28,female,False,,12.2,mortgage,True,2,1
11,0,roadtrip,3,"[1, 4, 10]",375,0.3333333333333333,0.3333333333333333,3,5,0,control,24,female,False,,9.6,mortgage,True,2,1
11,1,roadtrip,3,"[3, 5, 10]",90,0.3333333333333333,0.3333333333333333,3,5,0,control,24,female,False,,9.6,mortgage,True,2,1
11,2,roadtrip,3,"[1, 4, 10]",330,0.0,0.0,3,5,0,control,24,female,False,,9.6,mortgage,True,2,1
11,3,roadtrip,2,"[7, 4]",390,0.5,0.5,3,5,0,control,24,female,False,,9.6,mortgage,True,2,1
11,4,roadtrip,2,"[1, 4]",0,0.0,0.0,3,5,0,control,24,female,False,,9.6,mortgage,True,2,1
11,5,roadtrip,3,"[1, 4, 10]",370,0.3333333333333333,0.3333333333333333,3,5,0,control,24,female,False,,9.6,mortgage,True,2,1
11,6,roadtrip,3,"[3, 5, 4]",335,0.0,0.3333333333333333,3,5,0,control,24,female,False,,9.6,mortgage,True,2,1
12,0,roadtrip,3,"[9, 6, 3]",300,0.6666666666666666,0.6666666666666666,3,5,0,control,29,female,False,,11.5,mortgage,True,1,1
12,1,roadtrip,4,"[6, 7, 10, 4]",355,1.0,0.75,3,5,0,control,29,female,False,,11.5,mortgage,True,1,1
12,2,roadtrip,4,"[7, 4, 8, 3]",295,0.6666666666666666,0.5,3,5,0,control,29,female,False,,11.5,mortgage,True,1,1
12,3,roadtrip,4,"[6, 4, 3, 5]",350,0.6666666666666666,0.5,3,5,0,control,29,female,False,,11.5,mortgage,True,1,1
12,4,roadtrip,3,"[4, 1, 5]",330,0.5,0.3333333333333333,3,5,0,control,29,female,False,,11.5,mortgage,True,1,1
12,5,roadtrip,3,"[7, 5, 2]",285,0.3333333333333333,0.3333333333333333,3,5,0,control,29,female,False,,11.5,mortgage,True,1,1
12,6,roadtrip,3,"[7, 10, 9]",60,1.0,0.75,3,5,0,control,29,female,False,,11.5,mortgage,True,1,1
13,0,roadtrip,4,"[2, 1, 5, 4]",30,0.0,0.0,3,5,0,control,19,female,False,,8.0,mortgage,True,2,1
13,1,roadtrip,2,"[3, 9]",80,0.0,0.0,3,5,0,control,19,female,False,,8.0,mortgage,True,2,1
13,2,roadtrip,0,[],395,0.0,0.0,3,5,0,control,19,female,False,,8.0,mortgage,True,2,1
13,3,roadtrip,0,[],70,0.0,0.0,3,5,0,control,19,female,False,,8.0,mortgage,True,2,1
13,4,roadtrip,0,[],85,0.0,0.0,3,5,0,control,19,female,False,,8.0,mortgage,True,2,1
13,5,roadtrip,0,[],130,0.0,0.0,3,5,0,control,19,female,False,,8.0,mortgage,True,2,1
13,6,roadtrip,0,[],105,0.0,0.0,3,5,0,control,19,female,False,,8.0,mortgage,True,2,1
14,0,roadtrip,3,"[1, 3, 6]",350,0.0,0.0,3,5,0,control,60,female,False,,18.3,mortgage,True,1,1
14,1,roadtrip,3,"[5, 9, 6]",115,0.0,0.0,3,5,0,control,60,female,False,,18.3,mortgage,True,1,1
14,2,roadtrip,3,"[7, 8, 10]",50,0.0,0.0,3,5,0,control,60,female,False,,18.3,mortgage,True,1,1
14,3,roadtrip,4,"[10, 7, 9, 4]",285,0.6666666666666666,0.5,3,5,0,control,60,female,False,,18.3,mortgage,True,1,1
14,4,roadtrip,5,"[9, 7, 10, 3, 2]",70,0.75,0.6,3,5,0,control,60,female,False,,18.3,mortgage,True,1,1
14,5,roadtrip,3,"[7, 6, 10]",375,1.0,1.0,3,5,0,control,60,female,False,,18.3,mortgage,True,1,1
14,6,roadtrip,2,"[6, 3]",315,0.5,0.5,3,5,0,control,60,female,False,,18.3,mortgage,True,1,1
15,0,roadtrip,3,"[10, 7, 4]",330,1.0,1.0,3,5,0,control,41,female,False,,10.2,mortgage,True,2,1
15,1,roadtrip,4,"[8, 7, 1, 2]",300,0.6666666666666666,0.5,3,5,0,control,41,female,False,,10.2,mortgage,True,2,1
15,2,roadtrip,2,"[6, 5]",320,1.0,0.5,3,5,0,control,41,female,False,,10.2,mortgage,True,2,1
15,3,roadtrip,1,[4],370,1.0,1.0,3,5,0,control,41,female,False,,10.2,mortgage,True,2,1
15,4,roadtrip,3,"[4, 6, 9]",380,1.0,0.3333333333333333,3,5,0,control,41,female,False,,10.2,mortgage,True,2,1
15,5,roadtrip,3,"[9, 6, 10]",290,0.5,0.3333333333333333,3,5,0,control,41,female,False,,10.2,mortgage,True,2,1
15,6,roadtrip,3,"[7, 10, 9]",115,1.0,0.75,3,5,0,control,41,female,False,,10.2,mortgage,True,2,1
16,0,roadtrip,2,"[3, 1]",355,0.0,0.0,3,5,0,control,27,female,False,,12.4,mortgage,True,1,1
16,1,roadtrip,2,"[1, 2]",15,0.0,0.0,3,5,0,control,27,female,False,,12.4,mortgage,True,1,1
16,2,roadtrip,3,"[1, 8, 2]",375,0.0,0.0,3,5,0,control,27,female,False,,12.4,mortgage,True,1,1
16,3,roadtrip,2,"[1, 2]",70,0.0,0.0,3,5,0,control,27,female,False,,12.4,mortgage,True,1,1
16,4,roadtrip,4,"[1, 2, 4, 5]",25,0.0,0.0,3,5,0,control,27,female,False,,12.4,mortgage,True,1,1
16,5,roadtrip,0,[],50,0.0,0.0,3,5,0,control,27,female,False,,12.4,mortgage,True,1,1
16,6,roadtrip,2,"[2, 3]",355,0.0,0.0,3,5,0,control,27,female,False,,12.4,mortgage,True,1,1
17,0,roadtrip,5,"[1, 8, 2, 6, 10]",355,0.0,0.4,3,5,0,control,20,female,False,,12.7,mortgage,True,2,1
17,1,roadtrip,5,"[1, 3, 7, 10, 4]",325,0.3333333333333333,0.6,3,5,0,control,20,female,False,,12.7,mortgage,True,2,1
17,2,roadtrip,5,"[2, 1, 9, 10, 7]",360,0.5,0.6,3,5,0,control,20,female,False,,12.7,mortgage,True,2,1
17,3,roadtrip,2,"[7, 9]",330,1.0,1.0,3,5,0,control,20,female,False,,12.7,mortgage,True,2,1
17,4,roadtrip,2,"[7, 4]",350,1.0,1.0,3,5,0,control,20,female,False,,12.7,mortgage,True,2,1
17,5,roadtrip,3,"[9, 5, 6]",295,1.0,1.0,3,5,0,control,20,female,False,,12.7,mortgage,True,2,1
17,6,roadtrip,2,"[6, 10]",160,0.5,0.4,3,5,0,control,20,female,False,,12.7,mortgage,True,2,1
18,0,roadtrip,0,[],50,0.0,0.0,3,5,0,control,28,female,False,,6.2,mortgage,True,2,1
18,1,roadtrip,0,[],40,0.0,0.0,3,5,0,control,28,female,False,,6.2,mortgage,True,2,1
18,2,roadtrip,0,[],35,0.0,0.0,3,5,0,control,28,female,False,,6.2,mortgage,True,2,1
18,3,roadtrip,0,[],370,0.0,0.0,3,5,0,control,28,female,False,,6.2,mortgage,True,2,1
18,4,roadtrip,0,[],140,0.0,0.0,3,5,0,control,28,female,False,,6.2,mortgage,True,2,1
18,5,roadtrip,0,[],60,0.0,0.0,3,5,0,control,28,female,False,,6.2,mortgage,True,2,1
18,6,roadtrip,0,[],0,0.0,0.0,3,5,0,control,28,female,False,,6.2,mortgage,True,2,1
19,0,roadtrip,0,[],60,0.0,0.0,3,5,0,control,30,male,False,,13.5,mortgage,True,3,1
19,1,roadtrip,0,[],400,0.0,0.0,3,5,0,control,30,male,False,,13.5,mortgage,True,3,1
19,2,roadtrip,0,[],380,0.0,0.0,3,5,0,control,30,male,False,,13.5,mortgage,True,3,1
19,3,roadtrip,0,[],55,0.0,0.0,3,5,0,control,30,male,False,,13.5,mortgage,True,3,1
19,4,roadtrip,0,[],75,0.0,0.0,3,5,0,control,30,male,False,,13.5,mortgage,True,3,1
19,5,roadtrip,0,[],365,0.0,0.0,3,5,0,control,30,male,False,,13.5,mortgage,True,3,1
19,6,roadtrip,0,[],10,0.0,0.0,3,5,0,control,30,male,False,,13.5,mortgage,True,3,1
20,0,roadtrip,0,[],35,0.0,0.0,3,5,0,control,36,female,False,,18.9,mortgage,True,2,2
20,1,roadtrip,0,[],95,0.0,0.0,3,5,0,control,36,female,False,,18.9,mortgage,True,2,2
20,2,roadtrip,0,[],375,0.0,0.0,3,5,0,control,36,female,False,,18.9,mortgage,True,2,2
20,3,roadtrip,0,[],100,0.0,0.0,3,5,0,control,36,female,False,,18.9,mortgage,True,2,2
20,4,roadtrip,0,[],140,0.0,0.0,3,5,0,control,36,female,False,,18.9,mortgage,True,2,2
20,5,roadtrip,0,[],405,0.0,0.0,3,5,0,control,36,female,False,,18.9,mortgage,True,2,2
20,6,roadtrip,0,[],110,0.0,0.0,3,5,0,control,36,female,False,,18.9,mortgage,True,2,2
21,0,roadtrip,5,"[3, 4, 9, 8, 7]",275,0.0,0.4,3,5,0,control,24,other,False,,10.7,mortgage,True,1,1
21,1,roadtrip,1,[2],155,0.0,0.0,3,5,0,control,24,other,False,,10.7,mortgage,True,1,1
21,2,roadtrip,4,"[2, 8, 3, 4]",340,0.0,0.25,3,5,0,control,24,other,False,,10.7,mortgage,True,1,1
21,3,roadtrip,7,"[7, 1, 10, 9, 4, 8, 6]",250,0.0,0.2857142857142857,3,5,0,control,24,other,False,,10.7,mortgage,True,1,1
21,4,roadtrip,7,"[3, 1, 5, 7, 9, 4, 10]",305,0.0,0.2857142857142857,3,5,0,control,24,other,False,,10.7,mortgage,True,1,1
21,5,roadtrip,2,"[9, 6]",380,1.0,1.0,3,5,0,control,24,other,False,,10.7,mortgage,True,1,1
21,6,roadtrip,3,"[4, 5, 1]",350,0.5,0.3333333333333333,3,5,0,control,24,other,False,,10.7,mortgage,True,1,1
22,0,roadtrip,7,"[2, 3, 1, 5, 8, 10, 7]",55,0.0,0.2857142857142857,3,5,0,control,25,female,False,,17.6,mortgage,True,1,1
22,1,roadtrip,10,"[1, 2, 8, 3, 4, 10, 5, 9, 7, 6]",315,0.0,0.4,3,5,0,control,25,female,False,,17.6,mortgage,True,1,1
22,2,roadtrip,8,"[8, 7, 10, 9, 6, 5, 3, 1]",265,1.0,0.25,3,5,0,control,25,female,False,,17.6,mortgage,True,1,1
22,3,roadtrip,5,"[7, 10, 4, 1, 9]",325,0.5,0.4,3,5,0,control,25,female,False,,17.6,mortgage,True,1,1
22,4,roadtrip,5,"[7, 6, 10, 1, 8]",360,1.0,0.6,3,5,0,control,25,female,False,,17.6,mortgage,True,1,1
22,5,roadtrip,2,"[9, 6]",160,1.0,0.6666666666666666,3,5,0,control,25,female,False,,17.6,mortgage,True,1,1
22,6,roadtrip,4,"[6, 4, 9, 3]",285,0.6666666666666666,0.25,3,5,0,control,25,female,False,,17.6,mortgage,True,1,1
23,0,roadtrip,1,[1],55,0.0,0.0,3,5,0,control,65,female,False,,22.5,mortgage,True,2,1
23,1,roadtrip,2,"[4, 7]",345,1.0,0.5,3,5,0,control,65,female,False,,22.5,mortgage,True,2,1
23,2,roadtrip,5,"[4, 6, 9, 8, 3]",350,1.0,0.2,3,5,0,control,65,female,False,,22.5,mortgage,True,2,1
23,3,roadtrip,5,"[8, 7, 10, 1, 2]",305,1.0,0.4,3,5,0,control,65,female,False,,22.5,mortgage,True,2,1
23,4,roadtrip,3,"[9, 7, 6]",35,1.0,1.0,3,5,0,control,65,female,False,,22.5,mortgage,True,2,1
23,5,roadtrip,3,"[10, 7, 4]",340,1.0,1.0,3,5,0,control,65,female,False,,22.5,mortgage,True,2,1
23,6,roadtrip,3,"[7, 6, 10]",370,1.0,1.0,3,5,0,control,65,female,False,,22.5,mortgage,True,2,1
24,0,roadtrip,2,"[2, 9]",90,0.0,0.0,3,5,0,control,22,female,False,,8.0,mortgage,True,1,1
24,1,roadtrip,0,[],350,0.0,0.0,3,5,0,control,22,female,False,,8.0,mortgage,True,1,1
24,2,roadtrip,0,[],330,0.0,0.0,3,5,0,control,22,female,False,,8.0,mortgage,True,1,1
24,3,roadtrip,0,[],355,0.0,0.0,3,5,0,control,22,female,False,,8.0,mortgage,True,1,1
24,4,roadtrip,0,[],80,0.0,0.0,3,5,0,control,22,female,False,,8.0,mortgage,True,1,1
24,5,roadtrip,0,[],380,0.0,0.0,3,5,0,control,22,female,False,,8.0,mortgage,True,1,1
24,6,roadtrip,0,[],140,0.0,0.0,3,5,0,control,22,female,False,,8.0,mortgage,True,1,1
25,0,roadtrip,7,"[7, 4, 2, 3, 10, 9, 5]",310,1.0,0.2857142857142857,3,5,0,control,32,female,False,,14.2,mortgage,True,1,1
25,1,roadtrip,3,"[4, 1, 6]",325,0.3333333333333333,0.3333333333333333,3,5,0,control,32,female,False,,14.2,mortgage,True,1,1
25,2,roadtrip,6,"[7, 8, 10, 2, 5, 1]",280,1.0,0.16666666666666666,3,5,0,control,32,female,False,,14.2,mortgage,True,1,1
25,3,roadtrip,4,"[6, 4, 2, 3]",370,0.6666666666666666,0.5,3,5,0,control,32,female,False,,14.2,mortgage,True,1,1
25,4,roadtrip,4,"[9, 6, 3, 7]",300,0.6666666666666666,0.5,3,5,0,control,32,female,False,,14.2,mortgage,True,1,1
25,5,roadtrip,3,"[6, 4, 1]",50,0.3333333333333333,0.3333333333333333,3,5,0,control,32,female,False,,14.2,mortgage,True,1,1
25,6,roadtrip,4,"[7, 10, 4, 1]",360,0.6666666666666666,0.5,3,5,0,control,32,female,False,,14.2,mortgage,True,1,1
26,0,roadtrip,9,"[1, 6, 4, 2, 3, 8, 9, 5, 10]",270,0.3333333333333333,0.1111111111111111,3,5,0,control,47,female,False,"I appreciate this type of study, it is different and entertaining. ",46.0,mortgage,True,1,1
26,1,roadtrip,8,"[2, 1, 6, 4, 3, 9, 8, 7]",270,0.0,0.125,3,5,0,control,47,female,False,"I appreciate this type of study, it is different and entertaining. ",46.0,mortgage,True,1,1
26,2,roadtrip,7,"[10, 7, 8, 1, 3, 4, 9]",255,1.0,0.2857142857142857,3,5,0,control,47,female,False,"I appreciate this type of study, it is different and entertaining. ",46.0,mortgage,True,1,1
26,3,roadtrip,6,"[7, 9, 2, 1, 3, 6]",305,1.0,0.3333333333333333,3,5,0,control,47,female,False,"I appreciate this type of study, it is different and entertaining. ",46.0,mortgage,True,1,1
26,4,roadtrip,3,"[4, 7, 5]",370,0.3333333333333333,0.3333333333333333,3,5,0,control,47,female,False,"I appreciate this type of study, it is different and entertaining. ",46.0,mortgage,True,1,1
26,5,roadtrip,6,"[9, 6, 2, 3, 4, 8]",270,0.6666666666666666,0.3333333333333333,3,5,0,control,47,female,False,"I appreciate this type of study, it is different and entertaining. ",46.0,mortgage,True,1,1
26,6,roadtrip,5,"[7, 6, 10, 1, 4]",360,1.0,0.6,3,5,0,control,47,female,False,"I appreciate this type of study, it is different and entertaining. ",46.0,mortgage,True,1,1
30,0,roadtrip,7,"[1, 4, 10, 2, 9, 7, 6]",330,0.3333333333333333,0.14285714285714285,3,5,1,control,54,female,False,,14.3,roadtrip,True,2,1
30,1,roadtrip,2,"[10, 6]",370,1.0,1.0,3,5,1,control,54,female,False,,14.3,roadtrip,True,2,1
30,2,roadtrip,2,"[7, 2]",360,0.5,0.5,3,5,1,control,54,female,False,,14.3,roadtrip,True,2,1
30,3,roadtrip,5,"[8, 10, 7, 1, 4]",285,1.0,0.6,3,5,1,control,54,female,False,,14.3,roadtrip,True,2,1
30,4,roadtrip,4,"[9, 5, 7, 3]",305,0.6666666666666666,0.5,3,5,1,control,54,female,False,,14.3,roadtrip,True,2,1
30,5,roadtrip,3,"[4, 7, 8]",365,0.3333333333333333,0.3333333333333333,3,5,1,control,54,female,False,,14.3,roadtrip,True,2,1
30,6,roadtrip,3,"[7, 4, 1]",340,0.6666666666666666,0.6666666666666666,3,5,1,control,54,female,False,,14.3,roadtrip,True,2,1
30,7,roadtrip,2,"[10, 9]",345,0.5,0.5,3,5,1,control,54,female,False,,14.3,roadtrip,True,2,1
31,0,roadtrip,7,"[10, 6, 3, 8, 7, 1, 4]",335,0.6666666666666666,0.14285714285714285,3,5,1,control,23,female,False,,19.9,roadtrip,True,1,1
31,1,roadtrip,9,"[9, 6, 4, 3, 5, 8, 7, 1, 2]",330,1.0,0.3333333333333333,3,5,1,control,23,female,False,,19.9,roadtrip,True,1,1
