pid,condition,condition_type,beginHit,beginExp,endHit,totalTime,attempts,genEdu,comEdu,age,gender,qUnd,qDes,feedback,cheatTrials,status,numberClicks,rews_exp,rews_exp_total,rews_exp_mean,scores,pa_mean,pa_complete,pa_et
0,0,experimental,2020-02-23 19:41:45.204572,2020-02-23 19:53:26.441751,,-,-,-,-,-,-,-,-,-,4,6,[],[],0.0,,[],0.5455,"[0.154, 0.077, 1.0, 0.667, 0.625, 0.75]","[10.0, 5.0, 0, 0, 0, 0]"
1,0,experimental,2020-02-23 18:54:58.045187,2020-02-23 18:59:15.98889,2020-02-23 19:03:04.339512,486,1,High school graduate,No,32,male,Yes,Click on the highest nodes until you find a 48. Move the monkey there.,no,0,4,"[4, 5, 5, 4, 1, 4, 6, 3, 4, 1]","[44, 43, 43, 44, 47, 44, 18, 45, 44, 47]",419.0,41.9,"[38, 45, 39, 52, 45, 48, 20, 51, 48, 53]",0.9462,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.462, 1.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0, 7.0, 0, 0, 0]"
2,0,experimental,2020-02-23 18:48:57.811508,2020-02-23 18:55:18.62474,2020-02-23 19:03:33.00374,875,1,College degree,Yes,38,female,yes,Click on the top row only until you find the green 48.,,0,4,"[3, 1, 6, 6, 2, 3, 1, 4, 5, 1]","[45, 47, 18, 18, 22, 21, 47, 44, 43, 47]",352.0,35.2,"[21, 41, 16, 12, 20, 27, 47, 48, 49, 47]",0.7581,"[1.0, 1.0, 0.462, 0.462, 0.426, 0.231, 1.0, 1.0, 1.0, 1.0]","[0, 0, 7.0, 7.0, 2.691, 10.0, 0, 0, 0, 0]"
3,0,experimental,2020-02-23 18:48:22.476527,2020-02-23 18:55:29.802933,2020-02-23 19:04:36.95581,974,1,High school graduate,No,35,female,No not at all. I was very confused as to how to use the flow chart.,Try to move up the tree with the flow chart which tell you to only click if your previous answer was 48.,,2,4,"[12, 6, 0, 0, 4, 3, 3, 7, 5, 7]","[28, 38, 0, 0, 22, 1, 1, 19, 23, 21]",153.0,15.3,"[28, 42, -12, -34, 26, -19, -51, 15, 19, 29]",0.1771,"[0.462, 0.222, 0.0, 0.0, 0.124, 0.0, 0.0, 0.308, 0.235, 0.42]","[0, 2.992, 4.519, 3.269, 4.055, 3.329, 10.0, 6.0, 3.5, 2.522]"
4,0,experimental,2020-02-23 18:57:06.190456,2020-02-23 19:00:52.794445,2020-02-23 19:06:01.822841,535,1,College degree,No,-,-,-,-,,0,4,"[3, 6, 12, 12, 7, 4, 11, 11, 2, 4]","[57, 54, 24, 36, 29, 50, 27, 37, 46, 44]",404.0,40.4,"[-41, 54, 24, 36, 29, 50, 27, 37, 58, 40]",0.5885,"[0.5, 0.429, 0.538, 0.538, 0.556, 0.4, 0.462, 0.462, 1.0, 1.0]","[0, 0, 0, 0, 2.0, 0, 2.0, 2.0, 0, 0]"
5,0,experimental,2020-02-23 18:51:57.224418,2020-02-23 19:00:39.16406,2020-02-23 19:07:04.87051,907,2,College degree,No,49,male,Yes,"Once you achieve 48 at the top, there is not higher to go, so there is no need to observe more nodes",Have a great day!,0,4,"[7, 9, 12, 9, 7, 7, 7, 10, 12, 9]","[47, 45, 14, 39, 45, 53, 47, 44, 18, 35]",387.0,38.7,"[47, 45, 14, 39, 45, 53, 47, 44, 18, 35]",0.3316,"[0.25, 0.231, 0.538, 0.4, 0.25, 0.25, 0.25, 0.455, 0.538, 0.154]","[0, 4.0, 0, 0, 0, 0, 0, 0, 0, 4.0]"
6,0,experimental,2020-02-23 18:57:52.388959,2020-02-23 19:04:46.459641,2020-02-23 19:08:07.745012,615,2,College degree,No,32,Female,Not really I was still so confused. ,I would not be able to explain it,,0,4,"[3, 4, 10, 7, 7, 4, 3, 6, 3, 5]","[-3, 48, 16, 39, 13, 24, 49, 18, 41, 43]",288.0,28.8,"[-53, 50, -64, 43, 17, 26, 53, 24, 43, 41]",0.4607,"[0.0, 0.4, 0.462, 0.5, 0.462, 0.267, 0.304, 0.462, 0.75, 1.0]","[4.542, 0, 3.0, 0, 6.0, 3.493, 3.57, 7.0, 0, 0]"
7,0,experimental,2020-02-23 19:03:00.345244,2020-02-23 19:08:24.524869,2020-02-23 19:13:34.366655,634,1,High school graduate,No,37,Female,Only click on trees that had a positive 48,"Start at the top leaf, click until you find+48 then if there's more than one, click each node below the 48 to find the positive number",,0,4,"[11, 11, 11, 10, 6, 7, 12, 11, 8, 8]","[39, 39, 49, 44, 42, 49, 12, 43, 40, 34]",391.0,39.1,"[39, 39, 49, 44, 54, 51, 12, 43, 40, 34]",0.488,"[0.308, 0.417, 0.538, 0.462, 0.385, 0.462, 0.846, 0.538, 0.462, 0.462]","[2.0, 0, 2.0, 3.0, 7.0, 6.0, 0, 2.0, 5.0, 5.0]"
8,0,experimental,2020-02-23 19:06:47.213581,2020-02-23 19:10:57.738145,2020-02-23 19:13:57.847826,430,1,College degree,No,26,female,Yes,To look for the 48's which will only be at the top of the tree,,0,4,"[1, 6, 1, 6, 5, 1, 9, 2, 6, 2]","[47, 42, 47, 18, 43, 47, 11, 46, 18, 46]",365.0,36.5,"[43, 42, 59, 24, 49, 39, 15, 54, 24, 54]",0.8616,"[1.0, 1.0, 1.0, 0.462, 1.0, 1.0, 0.692, 1.0, 0.462, 1.0]","[0, 0, 0, 7.0, 0, 0, 4.0, 0, 7.0, 0]"
9,0,experimental,2020-02-23 19:00:10.126085,2020-02-23 19:08:23.259418,2020-02-23 19:14:13.942349,843,2,College degree,Yes,39,Male,Yes after a few tries,Only use reveal on limited leaf nodes as it will help understand the flow and path,,1,4,"[0, 4, 3, 1, 2, 3, 2, 1, 3, 5]","[0, 32, 55, -1, 46, 45, 46, 47, 21, 43]",334.0,33.4,"[-24, 32, 55, -35, 42, 45, 40, 53, 33, 39]",0.5983,"[0.0, 0.154, 0.077, 0.252, 1.0, 1.0, 1.0, 1.0, 0.5, 1.0]","[4.44, 9.0, 10.0, 2.972, 0, 0, 0, 0, 3.004, 0]"
10,0,experimental,2020-02-23 18:43:47.431302,2020-02-23 18:50:52.003859,2020-02-23 19:02:13.918018,1106,1,College degree,No,65,female,Yes,You follow a flow chart. You start at the top of the puzzle and then answer the questions and perform the actions depending on your answer to the current question.,none,0,4,"[5, 8, 3, 1, 5, 6, 7, 4, 4, 2]","[15, 14, 27, 47, 25, 42, 47, 52, 44, 46]",359.0,35.9,"[11, 14, 27, 41, 25, 50, 47, 52, 32, 38]",0.5078,"[0.376, 0.273, 0.144, 1.0, 0.231, 0.857, 0.75, 0.265, 1.0, 0.182]","[2.985, 2.989, 3.963, 0, 8.0, 0, 0, 3.547, 0, 3.487]"
11,0,experimental,2020-02-23 19:02:42.505521,2020-02-23 19:08:47.466325,2020-02-23 19:14:31.51493,709,1,College degree,No,43,female,I think so,only click on the leaves and only if you haven't found a 48.,,0,4,"[3, 6, 4, 2, 1, 2, 1, 2, 2, 4]","[-3, 18, 44, 46, 47, 22, 47, -2, 22, 20]",261.0,26.1,"[-23, 16, 40, 56, 41, 28, 49, -62, 14, 22]",0.6249,"[0.231, 0.462, 1.0, 1.0, 1.0, 0.154, 1.0, 0.361, 0.426, 0.615]","[10.0, 7.0, 0, 0, 0, 11.0, 0, 3.544, 2.691, 2.506]"
12,0,experimental,2020-02-23 18:56:39.685482,2020-02-23 19:10:16.865335,2020-02-23 19:14:55.549326,1095,2,College degree,No,31,male,Yes,follow the flow chart to find the way through the tree.,,0,4,"[3, 1, 4, 1, 1, 1, 4, 10, 1, 1]","[45, 47, 44, 47, 47, 47, 44, 12, 47, 47]",427.0,42.7,"[41, 49, 50, 55, 47, 43, 34, 12, 41, 49]",0.9615,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.615, 1.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 3.0, 0, 0]"
13,0,experimental,2020-02-23 18:58:21.601517,2020-02-23 19:11:24.845739,2020-02-23 19:15:20.646656,1019,1,College degree,Yes,-,-,-,-,I was answering the written questionnaire. As soon as I started typing something I got redirected to the next page asking about my educational background,0,4,"[1, 4, 6, 2, 10, 3, 1, 4, 3, 6]","[47, 44, 42, 46, 12, 45, 47, 44, 45, 42]",414.0,41.4,"[39, 56, 40, 36, 12, 51, 53, 56, 45, 54]",0.8846,"[1.0, 0.231, 1.0, 1.0, 0.615, 1.0, 1.0, 1.0, 1.0, 1.0]","[0, 9.0, 0, 0, 3.0, 0, 0, 0, 0, 0]"
14,0,experimental,2020-02-23 18:50:55.187143,2020-02-23 19:11:44.313271,2020-02-23 19:18:12.255209,1637,4,College degree,No,678,female,I thought I did,I would tell them to read the instructions carefully.,"I found that the more rounds I attempted, the less I understood the concept.",10,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,"[30, 44, 48, -14, 26, 12, 20, 28, 14, -52]",0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.566, 3.337, 4.569, 4.426, 13.0, 4.495, 4.541, 4.532, 4.437, 4.492]"
15,0,experimental,2020-02-23 19:10:01.011453,2020-02-23 19:17:03.423514,2020-02-23 19:20:09.092907,608,3,High school graduate,Yes,19,Male,Yes,Click nodes on the top level until you find a node with 48 as the value.,,0,4,"[2, 5, 6, 5, 2, 4, 1, 5, 1, 1]","[46, 43, 42, 43, 46, 44, 47, 43, 47, 47]",448.0,44.8,"[58, 43, 42, 39, 52, 46, 51, 37, 57, 45]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
16,0,experimental,2020-02-23 19:16:00.323264,2020-02-23 19:21:43.061399,2020-02-23 19:25:11.294047,550,1,College degree,No,-,-,-,-,the summary screen advanced before I could answer the summary questions. ,0,4,"[6, 2, 1, 3, 3, 2, 1, 4, 2, 1]","[18, 22, 47, 45, 45, 46, 47, 44, 46, 47]",407.0,40.7,"[24, 22, 53, 51, 45, 20, 57, 52, 34, 35]",0.8822,"[0.462, 0.36, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[7.0, 3.556, 0, 0, 0, 0, 0, 0, 0, 0]"
17,0,experimental,2020-02-23 19:13:54.522299,2020-02-23 19:21:12.292526,2020-02-23 19:25:32.456951,697,1,High school graduate,No,41,male,yes,start with the top and find the node that is $48. and then follow the path to it,,0,4,"[2, 3, 1, 6, 2, 1, 2, 2, 1, 8]","[46, 45, 47, 42, 46, 47, 46, 46, 47, 16]",428.0,42.8,"[48, 45, 51, 52, 54, 53, 54, 54, 53, 12]",0.9538,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.538]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 5.0]"
18,0,experimental,2020-02-23 19:22:30.494456,2020-02-23 19:27:29.321199,2020-02-23 19:31:03.183923,512,2,College degree,No,37,male,"to be honest, not really.  it was a disconnect where i understood the words, but conceptually i felt unsure","get that money, lol
it felt like luck to me - iam sure there was a strategy but i cant put into words",,2,4,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, -1, -1, -1, -1, -1, 3, 0, -1, 3]",0.0,0.0,"[-30, 23, 59, 29, -53, 23, -37, 14, -31, 55]",0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.322, 3.352, 3.351, 4.551, 3.319, 4.546, 4.485, 3.304, 12.0, 3.332]"
19,0,experimental,2020-02-23 19:21:02.117619,2020-02-23 19:26:20.353845,2020-02-23 19:32:04.880043,662,1,College degree,No,30,Male,Yes.,"Click the top nodes first, as they are the ones that yield the highest rewards and also yield the biggest punishments. Find out which of those give the biggest reward and try to follow the best path to get to it. If there is only one ""48"" in the highest nodes and the rest are less or they have a negative sign in front of them, then going to the only 48 would be the best path and you don't need to check the second-highest nodes.",None.,0,4,"[9, 9, 7, 8, 8, 3, 8, 8, 7, 2]","[19, 23, 49, 14, 30, 49, 16, 44, 37, 50]",331.0,33.1,"[21, 27, 45, 14, 30, 53, 16, 42, 35, 48]",0.4397,"[0.615, 0.692, 0.385, 0.538, 0.462, 0.077, 0.538, 0.462, 0.462, 0.166]","[4.0, 4.0, 6.0, 5.0, 5.0, 10.0, 5.0, 5.0, 6.0, 4.033]"
20,0,experimental,2020-02-23 19:29:31.54073,2020-02-23 19:33:22.12543,2020-02-23 19:38:39.375921,547,1,College degree,No,27,male,I had a hard time understanding the flowchart.,I would look in the top level for the 48,,0,4,"[1, 4, 6, 3, 6, 1, 2, 2, 3, 4]","[47, 44, 50, 45, 42, 47, 46, 46, 45, 44]",456.0,45.6,"[47, 42, 52, 51, 50, 39, 52, 50, 41, 54]",0.9385,"[1.0, 1.0, 0.385, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0, 0, 7.0, 0, 0, 0, 0, 0, 0, 0]"
21,0,experimental,2020-02-23 19:02:56.241077,2020-02-23 19:10:34.394853,2020-02-23 19:14:39.505212,703,1,High school graduate,No,45,Female,"Yes, it was simple",You want to determine where to click based on a couple questions.,none thanks,0,4,"[6, 5, 5, 5, 2, 6, 1, 6, 4, 2]","[42, 43, 43, 43, 46, 18, 47, 18, 44, 46]",390.0,39.0,"[36, 47, 49, 47, 42, 20, 55, 16, 34, 52]",0.5259,"[0.308, 0.231, 0.308, 0.308, 0.18, 0.462, 1.0, 0.462, 1.0, 1.0]","[7.0, 8.0, 8.0, 8.0, 3.549, 7.0, 0, 7.0, 0, 0]"
22,0,experimental,2020-02-23 18:46:37.618053,2020-02-23 18:52:42.739105,2020-02-23 18:57:29.365237,651,1,College degree,Yes,40,female,yes,"Determine your endpoint first by finding out where the most money at the top is.  As soon as you find the highest, choose that route.",,0,4,"[3, 9, 1, 1, 5, 6, 6, 2, 1, 1]","[45, 19, 47, 47, 43, 18, 18, 46, 47, 47]",377.0,37.7,"[45, 21, 55, 49, 33, 18, 24, 38, 59, 41]",0.8616,"[1.0, 0.692, 1.0, 1.0, 1.0, 0.462, 0.462, 1.0, 1.0, 1.0]","[0, 4.0, 0, 0, 0, 7.0, 7.0, 0, 0, 0]"
23,0,experimental,2020-02-23 18:39:57.834547,2020-02-23 18:46:48.962605,2020-02-23 18:56:33.084869,995,1,High school graduate,No,28,Female,"Somewhat, I don't think so.",I wouldn't but if I had to I would say read the flowchart.,,0,4,"[12, 12, 12, 12, 12, 12, 12, 12, 12, 12]","[38, 42, 40, 32, 32, 42, 40, 26, 18, 24]",334.0,33.4,"[38, 42, 40, 32, 32, 42, 40, 26, 18, 24]",0.8229,"[0.923, 0.923, 0.846, 0.769, 0.923, 0.923, 0.692, 0.692, 0.769, 0.769]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
24,0,experimental,2020-02-23 18:41:23.477311,2020-02-23 18:51:26.448896,2020-02-23 18:56:22.777782,899,2,College degree,Yes,68,Male,Sure - one top ball had +48; find it.,One top ball has +48; find it.,"Why complicate this with a decision tree?  It's easier to just find the top payout, and climb.",0,4,"[2, 6, 2, 1, 1, 4, 2, 9, 3, 3]","[46, 42, 46, 47, 47, 44, 46, 19, 45, 45]",427.0,42.7,"[48, 32, 36, 55, 51, 50, 46, 17, 39, 45]",0.9692,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.692, 1.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 4.0, 0, 0]"
25,0,experimental,2020-02-23 18:24:58.236052,2020-02-23 18:27:14.899751,2020-02-23 18:33:20.099459,501,1,College degree,No,24,female,No,If the node was previously uncovered you can uncover it in the next round and move the monkey to try and get the most cash,,7,4,"[0, 0, 0, 4, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 3, -1, 0, 0, 0, 0]",2.0,0.2,"[14, 26, 54, 48, -41, -45, 36, 30, -40, -30]",0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.267, 4.465, 4.508, 4.482, 3.31, 3.359, 13.0, 4.535, 3.369, 13.0]"
26,0,experimental,2020-02-23 18:26:42.850405,2020-02-23 18:29:34.788696,2020-02-23 18:33:30.516548,407,1,College degree,Yes,36,male,yes,repetitive and simple,,0,4,"[2, 1, 6, 5, 3, 5, 2, 6, 3, 1]","[46, 47, 42, 43, 45, 43, 46, 42, 45, 47]",446.0,44.6,"[54, 55, 52, 37, 35, 55, 36, 32, 51, 41]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
27,0,experimental,2020-02-23 18:25:25.552951,2020-02-23 18:30:16.155901,2020-02-23 18:34:53.643379,568,2,High school graduate,Yes,36,male,yes,"start by looking at level 3 and and in a few clicks as possible identify the $48. Should it not be found, identify the most profitable node then make move toward it, should 2 nodes be of equal amounts click on level 2 to determine best path.",,0,4,"[1, 2, 2, 2, 6, 3, 9, 4, 1, 6]","[47, 46, 46, 46, 42, 45, 19, 44, 47, 18]",400.0,40.0,"[55, 54, 46, 48, 32, 39, 21, 34, 43, 16]",0.9154,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.692, 1.0, 1.0, 0.462]","[0, 0, 0, 0, 0, 0, 4.0, 0, 0, 7.0]"
28,0,experimental,2020-02-23 18:25:06.417117,2020-02-23 18:31:28.551033,2020-02-23 18:35:43.529701,637,1,High school graduate,No,-,-,-,-,"i was a bit confused following the flow chart, from top to bottom or bottom to the top, otherwise this was straight forward",0,4,"[1, 2, 1, 1, 1, 1, 1, 1, 2, 1]","[3, 24, -1, 47, -1, 23, 47, 47, 26, 23]",238.0,23.8,"[-37, 20, 23, 49, 29, 11, 41, 37, 24, 19]",0.3921,"[0.0, 0.2, 0.077, 1.0, 0.077, 0.2, 1.0, 1.0, 0.168, 0.199]","[4.513, 2.991, 12.0, 0, 12.0, 4.008, 0, 0, 3.938, 4.021]"
29,0,experimental,2020-02-23 18:26:03.885392,2020-02-23 18:30:34.184967,2020-02-23 18:36:51.403361,647,1,College degree,Yes,39,Male,Yes,"Reveal the leaf nodes first, finding one that wasn't a 48, but is still a positive value.  Find the best route to that node.",,0,4,"[11, 7, 11, 12, 4, 11, 12, 5, 4, 8]","[29, 31, 11, 36, 8, 33, 24, 43, 10, 40]",265.0,26.5,"[29, 31, 11, 0, 8, 13, -24, 25, 10, 26]",0.3455,"[0.5, 0.231, 0.385, 0.462, 0.268, 0.308, 0.462, 0.154, 0.3, 0.385]","[0, 6.0, 2.0, 0, 3.469, 2.0, 0, 8.0, 2.66, 5.0]"
30,0,experimental,2020-02-23 18:26:49.626965,2020-02-23 18:35:39.203438,2020-02-23 18:40:15.846459,806,3,-,-,35,male,yes,click on the top to find highest amount then click next level dow til you find highest amount from that level,,0,4,"[7, 6, 10, 11, 8, 7, 8, 3, 7, 10]","[33, 18, 16, 29, 44, 45, 44, 53, 45, 12]",339.0,33.9,"[31, 18, 10, 27, 48, 41, 42, 55, 47, 12]",0.4848,"[0.462, 0.462, 0.769, 0.692, 0.462, 0.462, 0.462, 0.077, 0.385, 0.615]","[6.0, 7.0, 3.0, 2.0, 5.0, 6.0, 5.0, 10.0, 6.0, 3.0]"
31,0,experimental,2020-02-23 18:30:59.950019,2020-02-23 18:36:16.333414,2020-02-23 18:40:20.127661,560,1,College degree,No,50,female,Yes,Click only on hte highest row until you for a 48.  Then move your monkey in that direction.,,0,4,"[5, 6, 3, 2, 1, 5, 6, 2, 6, 4]","[43, 18, 45, 46, 47, 43, 18, 46, 18, 44]",368.0,36.8,"[37, 24, 55, 40, 43, 43, 24, 40, 16, 56]",0.8386,"[1.0, 0.462, 1.0, 1.0, 1.0, 1.0, 0.462, 1.0, 0.462, 1.0]","[0, 7.0, 0, 0, 0, 0, 7.0, 0, 7.0, 0]"
32,0,experimental,2020-02-23 18:26:34.678372,2020-02-23 18:37:31.187927,2020-02-23 18:42:26.794526,952,1,College degree,No,24,female,fairly well,to follow the provided instructions,,10,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,"[-40, 54, 24, 52, -54, -18, 30, 24, 40, -30]",0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.264, 4.494, 13.0, 3.361, 13.0, 4.493, 13.0, 4.471, 3.313, 4.488]"
33,0,experimental,2020-02-23 18:34:12.216017,2020-02-23 18:40:37.376667,2020-02-23 18:43:33.431919,561,4,College degree,No,43,Male,Yes I did.,By finding the highest possible reward first and then determining the most cost effective manner in which to get there.,Super fun study!  Thanks for the opportunity to play!,0,4,"[2, 1, 6, 3, 1, 8, 2, 1, 4, 4]","[46, 47, 18, 45, 47, 20, 46, 47, 44, 44]",404.0,40.4,"[46, 47, 24, 41, 59, 18, 52, 43, 36, 20]",0.9077,"[1.0, 1.0, 0.462, 1.0, 1.0, 0.615, 1.0, 1.0, 1.0, 1.0]","[0, 0, 7.0, 0, 0, 5.0, 0, 0, 0, 0]"
34,0,experimental,2020-02-23 18:34:39.001484,2020-02-23 18:41:13.762635,2020-02-23 18:44:11.181028,572,2,College degree,No,31,Female,I tried my best too.,Probably click the top ones to see what the largest outcome is.,,0,4,"[3, 4, 2, 2, 4, 4, 3, 1, 6, 2]","[41, 14, 46, 22, 44, 44, 45, 47, 18, 46]",367.0,36.7,"[41, 14, 52, -56, 46, 32, 49, 55, 18, 46]",0.7414,"[0.5, 0.298, 1.0, 0.154, 1.0, 1.0, 1.0, 1.0, 0.462, 1.0]","[0, 2.701, 0, 11.0, 0, 0, 0, 0, 7.0, 0]"
35,0,experimental,2020-02-23 18:29:08.73821,2020-02-23 18:39:01.929902,2020-02-23 18:44:19.866571,911,1,College degree,No,29,Male,For the most part I understood the point of it. ,"I would always click on the second level nodes first, to try and uncover positive sums of money. Then for green nodes, I would click on the branch that has the highest payoff at the end. ",,0,4,"[10, 5, 5, 7, 5, 5, 5, 7, 7, 6]","[20, 47, 51, 21, 27, 47, 51, 21, 21, 50]",356.0,35.6,"[20, 49, 49, 23, 29, 43, 47, 23, 23, 54]",0.3474,"[0.308, 0.077, 0.077, 0.308, 0.261, 0.5, 0.5, 0.308, 0.421, 0.714]","[3.0, 8.0, 8.0, 6.0, 2.665, 0, 0, 6.0, 2.509, 0]"
36,0,experimental,2020-02-23 18:35:38.38633,2020-02-23 18:41:06.884407,2020-02-23 18:44:28.552422,530,1,College degree,No,32,female,Yes,If you uncover a positive 48 dont click anything else and lead the monkey there ,,0,4,"[1, 6, 1, 1, 3, 4, 4, 6, 6, 1]","[47, 18, 47, 47, 45, 44, 44, 18, 18, 47]",375.0,37.5,"[59, 18, 37, 47, 41, 50, 50, 14, 18, 51]",0.8386,"[1.0, 0.462, 1.0, 1.0, 1.0, 1.0, 1.0, 0.462, 0.462, 1.0]","[0, 7.0, 0, 0, 0, 0, 0, 7.0, 7.0, 0]"
37,0,experimental,2020-02-23 18:33:35.158935,2020-02-23 18:41:45.883655,2020-02-23 18:45:59.468813,744,1,College degree,No,32,female,I am pretty sure I did.,"click on the top nodes until you get a 48, then follow the path to it.",,0,4,"[6, 6, 3, 1, 1, 6, 3, 2, 4, 3]","[18, 18, 45, 47, 47, 42, 45, 46, 44, 45]",397.0,39.7,"[12, 18, 41, 47, 51, 40, 51, 38, 52, 43]",0.8924,"[0.462, 0.462, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[7.0, 7.0, 0, 0, 0, 0, 0, 0, 0, 0]"
38,0,experimental,2020-02-23 18:44:14.102152,2020-02-23 18:45:37.721836,2020-02-23 18:48:43.707598,269,1,High school graduate,No,66,Female,Yes I had a good understanding.,Find the largest reward and work your way backwards to guarantee the highest possible amount of money.,I had a blast!  Thank you!,0,4,"[1, 2, 10, 3, 7, 2, 3, 5, 5, 2]","[47, 46, 14, 45, 21, 46, 45, 43, 43, 46]",396.0,39.6,"[41, 50, 14, 47, 23, 46, 57, 35, 39, 38]",0.9153,"[1.0, 1.0, 0.615, 1.0, 0.538, 1.0, 1.0, 1.0, 1.0, 1.0]","[0, 0, 3.0, 0, 6.0, 0, 0, 0, 0, 0]"
39,0,experimental,2020-02-23 18:35:54.258248,2020-02-23 18:45:05.041477,2020-02-23 18:50:42.103669,887,2,College degree,No,37,Male,Somewhat. Click until a 48 is exposed. Then swing up the tree.,Click the top level leaves until a 48 is exposed. Then move toward that level.,No comments.,0,4,"[1, 2, 2, 2, 6, 2, 5, 10, 1, 1]","[47, 46, 46, 46, 18, 46, 43, 16, 47, 47]",402.0,40.2,"[39, 54, 42, 50, 24, 50, 39, 16, 51, 55]",0.9077,"[1.0, 1.0, 1.0, 1.0, 0.462, 1.0, 1.0, 0.615, 1.0, 1.0]","[0, 0, 0, 0, 7.0, 0, 0, 3.0, 0, 0]"
40,0,experimental,2020-02-23 18:42:28.085516,2020-02-23 18:47:04.142543,2020-02-23 18:51:19.009274,530,1,College degree,No,39,female,"I think so. You want to get the biggest amount, and the 48 will get you that amount.",Click the top nodes to reveal a 48. That is the path you want to take.,no comments or feedback,0,4,"[4, 6, 6, 6, 6, 6, 6, 6, 6, 6]","[52, 42, 42, 42, 42, 42, 42, 42, 42, 42]",430.0,43.0,"[52, 42, 34, 44, 46, 32, 50, 30, 42, 46]",0.4928,"[0.267, 0.714, 0.857, 0.857, 0.308, 0.385, 0.385, 0.385, 0.385, 0.385]","[3.495, 0, 0, 0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0]"
41,0,experimental,2020-02-23 18:37:37.472688,2020-02-23 18:46:17.17762,2020-02-23 18:52:10.921447,873,1,High school graduate,Yes,49,male,"Yes, I think so.",observe the top line until you find the 48 and then aim for that with the monkey.,,0,4,"[10, 8, 7, 9, 11, 10, 8, 9, 6, 1]","[12, 46, 35, 51, 23, 46, 44, 45, 42, 47]",391.0,39.1,"[12, 46, 35, 51, 37, 46, 44, 45, 40, 41]",0.5094,"[0.538, 0.333, 0.25, 0.4, 0.385, 0.455, 0.333, 0.4, 1.0, 1.0]","[3.0, 0, 0, 0, 2.0, 0, 0, 0, 0, 0]"
42,0,experimental,2020-02-23 18:38:30.595566,2020-02-23 18:47:45.843292,2020-02-23 18:54:40.29584,969,1,High school graduate,No,-,-,-,-,"Right after I finished the tree experiment, a list of questions appeared on the screen. When I went to answer them, they left and I was taken to the next page. I'm unsure if that was a malfunction or intentional but I did not get to answer the questions given. Otherwise, I liked the experiment.",0,4,"[4, 5, 2, 5, 1, 1, 6, 2, 9, 6]","[44, 43, 46, 43, 47, 47, 18, 46, 11, 18]",363.0,36.3,"[34, 39, 52, 43, 51, 47, 16, 36, 15, 24]",0.8616,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.462, 1.0, 0.692, 0.462]","[0, 0, 0, 0, 0, 0, 7.0, 0, 4.0, 7.0]"
43,0,experimental,2020-02-23 18:40:42.503282,2020-02-23 18:49:55.803521,2020-02-23 18:55:07.10049,864,1,High school graduate,No,37,Female,yes,you have to follow the flow chart and click the corresponding bubble until you get the numbers with positive winnings,,2,4,"[0, 3, 0, 1, 3, 1, 6, 1, 2, 2]","[0, 3, 0, 47, 21, 23, 18, 47, 22, 46]",227.0,22.7,"[-22, -21, 24, 45, 27, 29, 16, 51, 24, 36]",0.4337,"[0.0, 0.077, 0.0, 1.0, 0.231, 0.203, 0.462, 1.0, 0.364, 1.0]","[3.292, 10.0, 2.793, 0, 10.0, 3.923, 7.0, 0, 3.494, 0]"
