pid,condition,structure,condition_type,beginHit,beginExp,endHit,totalTime,attempts,genEdu,comEdu,age,gender,qUnd,qDes,feedback,cheatTrials,status,numberClicks,rews_exp,rews_exp_total,rews_exp_mean,scores,pa_mean,pa_complete,pa_et
319,1,decreasing,actionfeedback,2020-09-28 22:31:52.581076,2020-09-28 22:36:32.31248,2020-09-28 22:42:19.783561,10.3,0,College degree,No,27,Female,-,-,It would help workers be more motivated if they knew exactly how the bonus is calculated,0,4,"[1, 1, 1, 3, 3, 3, 5, 3, 1, 5]","[1, 3, 23, 21, 45, 45, 41, 21, 47, 41]",288.0,28.8,"[-55, -37, 27, 19, 45, 43, 45, 21, 49, 37]",0.5834,"[0.0, 0.0, 0.25, 1.0, 1.0, 1.0, 0.667, 1.0, 0.25, 0.667]","[4.0, 4.0, 3.0, 0, 0, 0, 0, 0, 3.0, 0]"
320,1,decreasing,actionfeedback,2020-09-28 23:11:38.677862,2020-09-28 23:17:35.595103,2020-09-28 23:21:23.879931,9.5,0,High school graduate,No,57,female,-,-,,0,4,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[47, 47, 23, 47, -1, -1, 47, -1, -1, 47]",254.0,25.4,"[47, 41, 47, 39, 45, 49, 41, -17, -37, 53]",0.25,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]","[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
321,1,decreasing,actionfeedback,2020-09-28 23:07:14.971496,2020-09-28 23:20:30.038786,2020-09-28 23:24:33.855186,17.0,0,College degree,No,53,Female,-,-,,0,4,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[21, 45, 21, 45, 45, 45, 45, 21, 45, 21]",354.0,35.4,"[23, 39, 29, 43, 51, 57, 25, 31, 55, 23]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
322,1,decreasing,actionfeedback,2020-09-28 23:15:26.447669,2020-09-28 23:20:45.587651,2020-09-28 23:25:36.742302,10.0,0,College degree,No,44,female,-,-,,0,4,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, 23, 23, 23, -1, 47, 47, 23, -1, -1]",182.0,18.2,"[25, 35, 11, 15, -61, 47, 47, 23, 17, 53]",0.25,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]","[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
323,1,decreasing,actionfeedback,2020-09-28 23:21:40.23633,2020-09-28 23:27:35.702549,2020-09-28 23:31:33.087829,9.4,0,High school graduate,No,25,male,-,-,,0,4,"[4, 5, 9, 8, 5, 7, 12, 5, 5, 5]","[0, 23, 41, 38, 47, -51, 14, 23, -31, 47]",151.0,15.1,"[20, 31, 33, 34, 43, -43, 14, 31, -27, 39]",0.532,"[0.333, 0.667, 0.4, 0.444, 0.667, 0.5, 0.308, 0.667, 0.667, 0.667]","[2.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
324,1,decreasing,actionfeedback,2020-09-28 23:24:10.765544,2020-09-28 23:28:46.654169,2020-09-28 23:37:50.722691,13.3,0,College degree,No,65,Female,-,-,,0,4,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, 3, 23, 47, -1, 23, -1, 23, 23]",138.0,13.8,"[-37, 23, -43, 29, 47, -47, -19, -15, 17, 13]",0.175,"[0.0, 0.0, 0.0, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]","[4.0, 4.0, 4.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
325,1,decreasing,actionfeedback,2020-09-28 23:27:41.541272,2020-09-28 23:33:13.955271,2020-09-28 23:42:52.129171,14.7,0,High school graduate,No,34,Female,-,-,,3,4,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 47, -1, 23, 23, 23, -1, -1]",113.0,11.3,"[-22, 24, -54, 45, -51, 17, 17, 17, 19, -45]",0.175,"[0.0, 0.0, 0.0, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]","[4.0, 4.0, 4.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
326,1,decreasing,actionfeedback,2020-09-28 23:30:43.668632,2020-09-28 23:35:24.956199,2020-09-28 23:40:04.867816,8.9,0,College degree,No,43,female,-,-,It was interesting and fun.  Thank you. ,3,4,"[2, 0, 0, 0, 2, 2, 1, 1, 2, 3]","[22, 0, 0, 0, -2, 22, 47, 47, -2, 21]",155.0,15.5,"[18, 20, 42, -42, 16, 30, 49, 53, 36, 15]",0.35,"[0.5, 0.0, 0.0, 0.0, 0.5, 0.5, 0.25, 0.25, 0.5, 1.0]","[2.0, 4.0, 4.0, 4.0, 2.0, 2.0, 3.0, 3.0, 2.0, 0]"
327,1,decreasing,actionfeedback,2020-09-28 23:34:08.190494,2020-09-28 23:37:42.094891,2020-09-28 23:44:39.112064,10.3,0,College degree,No,34,female,-,-,Good luck with your study! There was probably an easy pattern I just didn't see so I feel like I guessed kind of terribly? But I gave it my best.,1,4,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[47, -1, 23, -1, 47, -1, 23, 0, -1, -1]",135.0,13.5,"[47, 29, -21, -43, 43, -21, 29, 40, 17, -45]",0.225,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.0, 0.25, 0.25]","[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 3.0, 3.0]"
328,1,decreasing,actionfeedback,2020-09-28 23:23:37.314391,2020-09-28 23:38:15.021086,2020-09-28 23:43:30.110063,19.6,0,College degree,Yes,64,Female,-,-,,0,4,"[1, 3, 1, 1, 3, 2, 2, 1, 3, 2]","[23, -27, 47, 23, 21, 14, 22, 23, 45, 22]",213.0,21.3,"[31, -25, 45, 15, 33, 10, 26, 15, 37, 28]",0.52,"[0.25, 1.0, 0.25, 0.25, 1.0, 0.2, 0.5, 0.25, 1.0, 0.5]","[3.0, 0, 3.0, 3.0, 0, 3.0, 2.0, 3.0, 0, 2.0]"
329,1,decreasing,actionfeedback,2020-09-28 23:39:16.563621,2020-09-28 23:41:12.567027,2020-09-28 23:43:56.863335,4.6,0,College degree,Yes,21,Male,-,-,,0,4,"[8, 6, 12, 5, 6, 6, 12, 12, 9, 4]","[40, 40, 8, 49, 16, 20, -48, 46, 35, 44]",250.0,25.0,"[40, 40, 8, 49, 16, 20, -48, 46, 35, 44]",0.3557,"[0.091, 0.571, 0.308, 0.286, 0.571, 0.571, 0.308, 0.308, 0.4, 0.143]","[3.0, 0, 0, 2.0, 0, 0, 0, 0, 0, 3.0]"
330,1,decreasing,actionfeedback,2020-09-28 23:44:56.001175,2020-09-28 23:48:47.663136,2020-09-28 23:51:36.033622,6.4,0,College degree,No,32,Female,-,-,none,0,4,"[5, 4, 3, 3, 3, 3, 9, 5, 3, 3]","[27, 48, 45, 21, 45, 45, 9, 39, 21, 45]",345.0,34.5,"[29, 46, 35, 29, 47, 45, 9, 41, 13, 45]",0.8534,"[0.667, 0.8, 1.0, 1.0, 1.0, 1.0, 0.4, 0.667, 1.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
331,1,decreasing,actionfeedback,2020-09-28 23:45:37.089756,2020-09-28 23:51:54.488912,2020-09-28 23:54:58.030117,9.1,0,High school graduate,Yes,34,Male,-,-,No comments/feedback,0,4,"[6, 8, 6, 7, 6, 6, 5, 5, 5, 5]","[-28, 50, 24, 41, 42, 26, 41, 17, 17, 23]",253.0,25.3,"[-28, 50, 24, 41, 42, 26, 49, 25, 21, 15]",0.5896,"[0.571, 0.444, 0.571, 0.5, 0.571, 0.571, 0.667, 0.667, 0.667, 0.667]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
332,1,decreasing,actionfeedback,2020-09-28 22:10:43.345777,2020-09-28 22:14:23.164744,2020-09-28 22:19:48.536034,8.9,0,High school graduate,No,46,Male,-,-,,1,3,"[0, 3, 3, 3, 3, 3, 3, 10, 3, 3]","[0, 21, 45, 21, 21, 21, 45, -46, 45, 45]",218.0,21.8,"[-42, 29, 35, 33, 23, 9, 45, -46, 45, 39]",0.8364,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.364, 1.0, 1.0]","[4.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
333,1,decreasing,actionfeedback,2020-09-28 23:57:04.763423,2020-09-29 00:05:56.369146,2020-09-29 00:10:46.912131,6.7,0,High school graduate,Yes,22,Male,-,-,,0,4,"[2, 3, 6, 8, 9, 12, 8, 12, 6, 8]","[54, 17, 14, -30, 7, 8, 24, 6, 38, 40]",178.0,17.8,"[56, 13, 16, -30, -25, 8, 24, 6, 34, 40]",0.3857,"[0.2, 0.167, 0.571, 0.444, 0.4, 0.308, 0.444, 0.308, 0.571, 0.444]","[3.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0]"
334,1,decreasing,actionfeedback,2020-09-29 00:19:38.016682,2020-09-29 00:23:14.655067,2020-09-29 00:26:42.830109,6.6,0,College degree,Yes,45,Male,-,-,,0,4,"[3, 5, 5, 9, 5, 12, 9, 9, 9, 5]","[23, 21, 41, 51, 23, 18, 9, 39, 45, 21]",291.0,29.1,"[19, 13, 45, 51, 15, 18, 9, 39, 45, 17]",0.4743,"[0.167, 0.667, 0.667, 0.4, 0.667, 0.308, 0.4, 0.4, 0.4, 0.667]","[3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
335,1,decreasing,actionfeedback,2020-09-28 22:07:29.128564,2020-09-28 22:09:46.305818,,-,0,-,-,-,-,-,-,-,1,6,"[0, 1, 1, 1, 1, 1]","[0, -1, -1, -1, -1, 23]",19.0,3.1666666666666665,"[-22, 53, 45, -23, -19, 17]",0.2083,"[0.0, 0.25, 0.25, 0.25, 0.25, 0.25]","[4.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
336,1,decreasing,actionfeedback,2020-09-28 22:06:57.538143,2020-09-28 22:10:03.347745,,-,0,-,-,-,-,-,-,-,0,6,[5],[27],27.0,27.0,[31],0.667,[0.667],[0]
337,1,decreasing,actionfeedback,2020-09-28 22:26:09.406551,2020-09-28 22:31:01.483385,,-,0,-,-,-,-,-,-,-,0,6,[],[],0.0,,[],,[],[]
338,1,decreasing,actionfeedback,2020-09-28 23:46:35.482203,2020-09-28 23:52:41.950274,,-,0,-,-,-,-,-,-,-,0,6,[3],[-1],-1.0,-1.0,[35],0.0,[0.0],[4.0]
339,1,decreasing,actionfeedback,2020-09-28 23:11:19.392959,2020-09-28 23:16:41.808673,2020-09-28 23:20:27.4257,8.9,0,College degree,No,51,male,-,-,,0,4,"[9, 8, 5, 9, 6, 5, 5, 9, 7, 5]","[39, 40, 47, 11, 42, 23, 17, 9, 31, 23]",282.0,28.2,"[39, 40, 43, 11, 42, 31, 21, 9, 31, 31]",0.5383,"[0.4, 0.444, 0.667, 0.4, 0.571, 0.667, 0.667, 0.4, 0.5, 0.667]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
340,1,decreasing,actionfeedback,2020-09-28 22:31:12.631332,2020-09-28 22:34:38.451409,2020-09-28 22:38:11.804863,6.7,0,College degree,No,43,Male,-,-,,0,4,"[3, 2, 1, 3, 3, 3, 3, 3, 3, 3]","[21, 22, 23, 45, 45, 21, 21, 45, 21, 45]",309.0,30.9,"[27, 22, 13, 41, 51, 15, 21, 33, 15, 47]",0.875,"[1.0, 0.5, 0.25, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0, 2.0, 3.0, 0, 0, 0, 0, 0, 0, 0]"
341,1,decreasing,actionfeedback,2020-09-28 23:06:14.422506,2020-09-28 23:13:39.362712,2020-09-28 23:18:06.070471,11.5,0,College degree,No,51,Male,-,-,None,0,4,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, 47, 23, 47, 47, -1, -1, -1, 23, 23]",206.0,20.6,"[-49, 37, 27, 17, 45, 53, -45, 11, 29, 35]",0.25,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]","[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
342,1,decreasing,actionfeedback,2020-09-28 22:50:04.069406,2020-09-28 23:11:47.627747,2020-09-28 23:19:06.75725,20.2,0,College degree,No,71,Female,-,-,,10,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,"[-12, 24, 38, 12, -30, 32, 48, 36, -14, -44]",0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]"
343,1,decreasing,actionfeedback,2020-09-28 22:33:33.63187,2020-09-28 22:38:26.131223,2020-09-28 22:41:44.108028,7.6,0,College degree,No,39,Female,-,-,,0,4,"[8, 11, 6, 7, 9, 6, 5, 5, 5, 5]","[24, -47, 44, 49, 9, 48, 17, 45, 23, 17]",229.0,22.9,"[24, -47, 44, 51, 9, 48, 25, 41, 15, 21]",0.5487,"[0.444, 0.333, 0.571, 0.5, 0.4, 0.571, 0.667, 0.667, 0.667, 0.667]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
344,1,decreasing,actionfeedback,2020-09-28 22:35:26.968316,2020-09-28 22:38:34.897147,2020-09-28 22:41:01.089658,5.3,0,College degree,Yes,40,Male,-,-,,0,4,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[45, 45, 45, 45, 45, 45, 21, 45, 45, 45]",426.0,42.6,"[45, 47, 45, 45, 39, 43, 23, 39, 39, 41]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
345,1,decreasing,actionfeedback,2020-09-28 22:37:30.090958,2020-09-28 22:42:10.324486,2020-09-28 22:45:23.783265,7.5,0,College degree,No,26,Female,-,-,,0,4,"[4, 3, 3, 9, 5, 6, 7, 4, 7, 4]","[16, 45, 45, 9, 39, -46, 21, 20, 51, 44]",244.0,24.4,"[14, 47, 37, 9, 43, -44, 17, 14, 51, 50]",0.6571,"[0.333, 1.0, 1.0, 0.4, 0.667, 0.571, 0.5, 0.8, 0.5, 0.8]","[2.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
346,1,decreasing,actionfeedback,2020-09-28 22:15:42.076196,2020-09-28 22:42:50.400758,2020-09-28 22:53:08.754905,34.9,0,College degree,No,41,female,-,-,,10,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,"[48, -30, 20, -20, 48, -52, -30, 30, 32, -40]",0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]"
347,1,decreasing,actionfeedback,2020-09-28 22:33:30.305459,2020-09-28 22:45:31.389521,2020-09-28 22:48:33.161096,14.7,0,High school graduate,No,63,female,-,-,thanks that was fun,0,4,"[1, 2, 2, 1, 1, 3, 1, 1, 1, 1]","[-1, 22, 22, 47, 47, 21, 23, 23, 47, 47]",298.0,29.8,"[15, 16, 10, 45, 47, 25, 23, 27, 53, 37]",0.375,"[0.25, 0.5, 0.5, 0.25, 0.25, 1.0, 0.25, 0.25, 0.25, 0.25]","[3.0, 2.0, 2.0, 3.0, 3.0, 0, 3.0, 3.0, 3.0, 3.0]"
348,1,decreasing,actionfeedback,2020-09-28 22:40:54.902638,2020-09-28 22:46:27.434615,2020-09-28 22:49:26.996608,8.2,0,High school graduate,No,49,female,-,-,no,0,4,"[3, 2, 3, 3, 3, 1, 3, 1, 3, 3]","[21, 46, 21, 45, 21, 47, 21, 47, 45, -51]",263.0,26.3,"[15, 34, 21, 45, 15, 45, 9, 57, 39, -63]",0.8,"[1.0, 0.5, 1.0, 1.0, 1.0, 0.25, 1.0, 0.25, 1.0, 1.0]","[0, 2.0, 0, 0, 0, 3.0, 0, 3.0, 0, 0]"
349,1,decreasing,actionfeedback,2020-09-28 22:39:28.718132,2020-09-28 22:46:37.849693,2020-09-28 22:50:56.733394,11.0,0,College degree,No,49,Female,-,-,No additional comments,0,4,"[9, 6, 9, 12, 9, 12, 9, 7, 6, 6]","[37, 34, 9, 12, 11, -26, 9, 29, 42, 36]",193.0,19.3,"[45, 36, 9, 12, 11, -26, 9, 29, 42, 36]",0.4429,"[0.4, 0.571, 0.4, 0.308, 0.4, 0.308, 0.4, 0.5, 0.571, 0.571]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
350,1,decreasing,actionfeedback,2020-09-28 22:42:28.244791,2020-09-28 22:46:39.16569,2020-09-28 22:53:15.103321,10.7,0,College degree,No,24,female,-,-,,2,4,"[12, 0, 8, 10, 0, 8, 10, 12, 1, 12]","[-40, 0, 24, -24, 0, 28, 32, 42, 47, 38]",147.0,14.7,"[-40, -16, 24, -24, -48, 28, 32, 42, 41, 38]",0.2437,"[0.308, 0.0, 0.091, 0.364, 0.0, 0.444, 0.364, 0.308, 0.25, 0.308]","[0, 4.0, 3.0, 0, 4.0, 0, 0, 0, 3.0, 0]"
351,1,decreasing,actionfeedback,2020-09-28 22:45:49.289971,2020-09-28 22:51:04.781074,2020-09-28 22:57:39.125509,11.5,0,High school graduate,No,37,Female,-,-,,1,4,"[3, 3, 3, 3, 3, 10, 3, 6, 4, 0]","[21, 45, 21, 45, -27, -46, 5, -26, 6, 0]",44.0,4.4,"[27, 43, 19, 47, -37, -46, -23, -28, -18, -56]",0.5935,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.364, 0.0, 0.571, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 4.0, 0, 4.0, 4.0]"
352,1,decreasing,actionfeedback,2020-09-28 22:44:01.449318,2020-09-28 22:51:36.257099,2020-09-28 22:56:56.977368,12.7,0,College degree,No,49,female,-,-,,0,4,"[4, 10, 6, 10, 8, 4, 6, 4, 7, 5]","[14, 32, 44, -46, 10, 52, 12, 16, 35, 37]",206.0,20.6,"[14, 32, 44, -46, 10, 50, 12, 16, 35, 37]",0.3854,"[0.143, 0.364, 0.571, 0.364, 0.2, 0.8, 0.571, 0.333, 0.222, 0.286]","[3.0, 0, 0, 0, 2.0, 0, 0, 2.0, 2.0, 2.0]"
353,1,decreasing,actionfeedback,2020-09-28 22:39:46.035623,2020-09-28 22:52:16.877039,2020-09-28 22:56:39.898977,16.4,0,High school graduate,No,53,Male,-,-,No comments,0,4,"[7, 2, 3, 5, 2, 2, 1, 1, 1, 2]","[45, 22, 29, 15, 30, 22, 23, 47, 23, 42]",298.0,29.8,"[37, 28, 33, 15, 26, 24, 35, 39, 15, 38]",0.2242,"[0.1, 0.5, 0.167, 0.125, 0.2, 0.2, 0.25, 0.25, 0.25, 0.2]","[3.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
354,1,decreasing,actionfeedback,2020-09-28 22:48:17.297476,2020-09-28 22:54:02.737344,2020-09-28 22:57:18.764609,8.8,0,High school graduate,No,45,male,-,-,,0,4,"[6, 3, 4, 5, 3, 3, 5, 5, 5, 3]","[34, 45, 28, 11, 45, 45, 39, 51, 15, 45]",358.0,35.8,"[32, 45, 24, 7, 39, 35, 43, 53, 17, 37]",0.8039,"[0.571, 1.0, 0.8, 0.667, 1.0, 1.0, 0.667, 0.667, 0.667, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
355,1,decreasing,actionfeedback,2020-09-28 22:51:52.465488,2020-09-28 22:56:56.737072,2020-09-28 23:00:36.479072,8.6,0,High school graduate,No,30,female,-,-,,0,4,"[9, 9, 6, 6, 6, 6, 6, 6, 6, 6]","[35, 11, 48, 12, 16, 44, 16, 18, 42, 40]",282.0,28.2,"[35, 11, 48, 12, 16, 44, 16, 18, 42, 40]",0.5368,"[0.4, 0.4, 0.571, 0.571, 0.571, 0.571, 0.571, 0.571, 0.571, 0.571]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
356,1,decreasing,actionfeedback,2020-09-28 22:52:48.036588,2020-09-28 22:57:04.455361,2020-09-28 23:00:09.809585,7.1,0,College degree,No,55,Male,-,-,Thank you.,0,4,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[21, 21, -27, 21, 21, 45, 21, 45, 45, 45]",258.0,25.8,"[27, 29, -23, 33, 11, 39, 15, 43, 45, 39]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
357,1,decreasing,actionfeedback,2020-09-28 22:48:58.813328,2020-09-28 22:57:05.490872,2020-09-28 23:02:59.087179,13.7,0,High school graduate,No,65,female,-,-,thanks,10,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,"[-24, 46, 18, 46, -60, -56, 48, -50, 38, 14]",0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]"
358,1,decreasing,actionfeedback,2020-09-28 22:53:40.827943,2020-09-28 22:57:11.085495,2020-09-28 23:04:06.013304,10.1,0,College degree,No,47,male,-,-,fun game,9,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 47]",47.0,4.7,"[-42, 16, 38, 44, -44, 50, 50, 50, -54, 37]",0.025,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0]"
359,1,decreasing,actionfeedback,2020-09-28 22:51:23.490776,2020-09-28 22:57:45.977834,2020-09-28 23:01:39.29892,9.9,0,High school graduate,No,59,Female,-,-,,0,4,"[1, 1, 2, 2, 1, 3, 3, 3, 3, 3]","[23, 23, 22, 46, 47, 45, 45, 45, 21, 45]",362.0,36.2,"[11, 29, 16, 48, 37, 43, 51, 39, 15, 47]",0.675,"[0.25, 0.25, 0.5, 0.5, 0.25, 1.0, 1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 2.0, 2.0, 3.0, 0, 0, 0, 0, 0]"
360,1,decreasing,actionfeedback,2020-09-28 22:56:04.410472,2020-09-28 23:02:29.707954,2020-09-28 23:05:58.901123,9.4,0,High school graduate,No,34,Male,-,-,,0,4,"[2, 3, 4, 4, 6, 4, 9, 5, 5, 5]","[22, 21, 24, 20, 22, 44, 43, 41, 41, 41]",319.0,31.9,"[28, 23, 16, 22, 18, 44, 35, 37, 33, 37]",0.6272,"[0.5, 0.4, 0.8, 0.8, 0.571, 0.8, 0.4, 0.667, 0.667, 0.667]","[2.0, 2.0, 0, 0, 0, 0, 0, 0, 0, 0]"
361,1,decreasing,actionfeedback,2020-09-28 23:02:38.089776,2020-09-28 23:07:36.793244,2020-09-28 23:12:25.06084,9.4,0,College degree,Yes,25,Male,-,-,Neat little game. I jumped to a rushed conclusion a couple of times which affected my maximum score.,0,4,"[5, 8, 3, 4, 6, 3, 3, 8, 4, 4]","[23, 18, 43, 0, 42, 17, -3, 10, 42, 42]",234.0,23.4,"[15, 18, 35, -32, 42, 21, -59, 10, 38, 46]",0.3399,"[0.667, 0.444, 0.167, 0.333, 0.111, 0.167, 0.4, 0.444, 0.333, 0.333]","[0, 0, 3.0, 2.0, 3.0, 3.0, 2.0, 0, 2.0, 2.0]"
362,1,decreasing,actionfeedback,2020-09-28 23:07:52.658915,2020-09-28 23:12:07.899645,2020-09-28 23:16:28.773794,8.2,0,High school graduate,No,32,male,-,-,,0,4,"[5, 3, 12, 7, 3, 6, 6, 9, 8, 6]","[-1, 1, -26, 51, 21, 42, 48, 45, 40, 48]",269.0,26.9,"[15, -19, -26, 51, 33, 42, 48, 45, 38, 48]",0.4044,"[0.0, 0.0, 0.308, 0.5, 1.0, 0.25, 0.571, 0.4, 0.444, 0.571]","[4.0, 4.0, 0, 0, 0, 2.0, 0, 0, 0, 0]"
363,1,decreasing,actionfeedback,2020-09-28 22:06:15.082177,2020-09-28 22:09:02.798593,2020-09-28 22:16:46.431715,10.4,0,College degree,Yes,52,Male,-,-,"The time penalty should count down. This will encourage participants to remain somewhat focused. Without a countdown, there is a stronger temptation to click away for a bit, or even quit the study entirely out of frustration.",2,3,"[1, 1, 1, 0, 0, 3, 3, 3, 3, 3]","[-1, -1, -1, 0, 0, 21, -27, 45, 45, 45]",126.0,12.6,"[17, -47, -51, 54, 26, 27, -17, 45, 35, 39]",0.525,"[0.0, 0.0, 0.25, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[4.0, 4.0, 3.0, 4.0, 4.0, 0, 0, 0, 0, 0]"
300,0,constant,flowchart,2020-10-01 00:53:37.657877,2020-10-01 01:05:47.327447,,-,2,-,-,-,-,-,-,-,0,6,[1],[4],4.0,4.0,[-6],0.151,[0.151],[5.616]
301,0,constant,flowchart,2020-09-30 22:12:04.984719,2020-09-30 22:16:10.428624,2020-09-30 22:19:26.051546,7.1,1,College degree,No,26,female,No,Trying to follow the flow chart to find the best route possible,,0,4,"[5, 1, 2, 1, 3, 4, 2, 2, 2, 1]","[5, 4, 8, 4, 2, 6, 8, 3, 13, 4]",57.0,5.7,"[5, 4, 28, -11, -3, 16, -7, -2, 3, -16]",0.4182,"[0.833, 0.182, 0.4, 0.0, 0.6, 0.8, 0.5, 0.5, 0.2, 0.167]","[0, 4.508, 3.0, 6.104, 2.0, 0, 2.0, 2.0, 3.0, 5.0]"
302,0,constant,flowchart,2020-09-30 22:14:33.046833,2020-09-30 22:16:39.808723,2020-09-30 22:19:32.694222,4.9,1,High school graduate,No,20,female,Somewhat,Read the directions: Follow green,,0,4,"[12, 5, 12, 12, 11, 4, 4, 12, 12, 12]","[-7, 20, 13, -7, -1, 16, 6, 13, 3, 18]",74.0,7.4,"[-7, 20, 13, -7, -1, 16, 6, 13, 3, 18]",0.4303,"[0.462, 0.667, 0.231, 0.385, 0.25, 0.4, 0.6, 0.615, 0.385, 0.308]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
303,0,constant,flowchart,2020-09-30 22:10:37.968333,2020-09-30 22:17:05.460238,2020-09-30 22:21:37.438888,10.6,1,High school graduate,No,31,female,Yes,If there was a best path you should click to see the best way to go if it is 10,,0,4,"[7, 3, 6, 7, 6, 6, 6, 6, 6, 5]","[18, 7, 14, 8, 9, 9, 24, 4, 24, 10]",127.0,12.7,"[18, -13, 14, 8, 9, 9, 24, 4, 24, 0]",0.5898,"[0.4, 0.143, 0.857, 0.5, 0.571, 0.714, 0.571, 0.571, 0.571, 1.0]","[3.0, 4.0, 0, 0, 0, 0, 0, 0, 0, 0]"
